,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Preprocessing
118,"USER USER Ngakunya org pintar dan beragama, emangnya agama mana yg memperbolehkan menista dan menghujat org lain???. Jgnkan orang bodoh, org yg ( maaf) sejak lahir idiot sekalipun dia, kita hrs hargain sebagai sesama ciptaan Tuhan. Ingat : iblis itu juga pintar dan sangat licik!!!'",0,1,0,0,0,0,0,0,0,0,0,0,mengakuinya orang pintar beragama memangnya agama memperbolehkan menista menghujat orang lain orang bodoh orang maaf lahir idiot dia hargai ciptaan tuhan iblis pintar licik
119,Pendaftaran Capres untuk #Pilpres2019 saja belum dibuka sampai Agustus 2018...yang normatif begini politikus PDIP masih belum paham? #2019GantiPresiden !!,1,0,0,1,0,0,0,0,1,0,1,0,pendaftaran calon presiden dibuka agustus 2018 yang normatif politikus partai demokrasi indonesia perjuangan paham
120,Si tolol udah tau pemerintah rezim komunis ini bobrok koruptor bisa pimpinan sidang DPR paya cebong URL,1,1,1,0,0,1,0,0,0,1,0,0,sih tolol tau pemerintah rezim komunis bobrok koruptor pimpinan sidang dewan perwakilan rakyat paya cebong uniform resource locator
121,dari dulu kenapa bapak w kalau ke mantan mantan w selalu mgerasa sedih ampe kepikiran dan gabisa tidur lohh?!! dan w ngerasa jadi anak yg brengsek aja gt ke laki2 :)))',0,1,0,0,0,0,0,0,0,0,0,0,gue mantan mantan gue sedih kepikiran tidur lohh gue anak berengsek laki laki
122,Cina perusak bangsa!! Usir !! Stuju??,1,0,0,1,0,1,0,0,0,0,0,1,cina perusak bangsa usir stuju
123,#2019GantiPresiden scra konstitusional hak setiap rakyat woiii!! . Gini nih kalo planga plongo tapi kelakuan otoriter.,1,1,1,0,0,0,0,0,1,1,0,0,konstitusional hak rakyat woiii nih plonga plongo kelakuan otoriter
124,Mari kita wujudkan Pilkada Kota Bengkulu 2018 aman dan damai.; .; .; coki_adem86 98heruâ?¦,0,0,0,0,0,0,0,0,0,0,0,0,mari wujudkan pilihan kepala daerah kota bengkulu 2018 aman damai coki adem86 98heru
125,"Mau tanya serius ini sm presiden jokowi======= knp yg ada cm islam nusantara,knp tdk ada kristen nusantara,budha,hindu bahkan kong huchu nusantara???'",0,0,0,0,0,0,0,0,0,0,0,0,serius presiden jokowi islam nusantara knp kristen nusantara budha hindu kong hucu nusantara
126,KORSA: Pernyataan Moeldoko Bukti Istana Takut dengan Kebangkitan Umat Islam,0,0,0,0,0,0,0,0,0,0,0,0,korsa pernyataan moeldoko bukti istana takut kebangkitan umat islam
127,cowo yang jago drasex mana? sini ngentot sama adek - luvian',0,1,0,0,0,0,0,0,0,0,0,0,cowok jago drasex mana ngentot adik luvian
128,"USER kroasia itu kapir tauuu,ngapain blajar sm kapir...udh lupa sm kapling sorga??'",1,1,0,1,1,0,0,0,0,0,1,0,kroasia kafir tauuu ngapain belajar kapir udh lupa kapling sorga
129,USER USER loh bukan nya mentri suharto ada yg homo?',1,1,1,0,0,0,0,1,0,1,0,0,nya menteri soeharto homo
130,Gue tau loh bukan yang dulu yang masih culun dan cemen semua orang pasti akan berubah perlahan2 entah itu baik / buruk :)',0,0,0,0,0,0,0,0,0,0,0,0,gue tau culun takut orang berubah perlahan lahan buruk
131,Pada perang salib dulu itu kerajaan di Afrika terbagi dua yakni Babilonia pemeluk kristen dan Tobaco pemeluk islam',0,0,0,0,0,0,0,0,0,0,0,0,perang salib kerajaan afrika terbagi babilonia pemeluk kristen tobaco pemeluk islam
132,"Kejar setorang memang cukup bangsad, mana rupiah turun \xf0\x9f\x98\xa5'",1,1,1,0,0,0,0,0,1,1,0,0,kejar setoran bangsad rupiah turun xf0x9fx98xa5
133,"Moga ini ada tindak lanjutnya!; ; Pelaporan terhadap ?penista agama? Ade Armando akan dilakukan langsung oleh Ketua Umum FPI KH. Shobri Lubis ke Bareskrim Mabes Polri, Gambir, Jakarta Pusat pada Selasa (10/4) pukul 13.00 WIB.; #Perhaps USER;",1,0,1,0,1,0,0,0,0,1,0,0,semoga tindak lanjutnya pelaporan penista agama adek armando langsung ketua front pembela islam kh shobri lubis badan reserse kriminal markas polri gambir jakarta pusat selasa 10 4 13 00 wib
134,USER USER USER USER USER USER USER USER Bangke.. hajar!!!!',1,1,1,0,0,0,0,0,1,0,0,1,bangke hajar
135,USER USER USER .\nOnta mati klo kebanyakan Minum',1,0,0,1,0,0,0,0,1,0,1,0,onta mati kebanyakan minum
136,URL Ahok tng mrka trus was-was hdpnya USER USER USER USER USER USER USER,1,0,1,0,0,0,0,0,1,1,0,0,uniform resource locator ahok tng was was hidupnya
137,Itu baru di Sul Teng.. !!!; Ini ekses akibat tersandera hutang china !!!; #2019GantiPresiden; #2019PresidenBaru ; #2019TetapJokowiGanti,1,0,1,0,0,0,0,0,1,1,0,0,sul teng ekses akibat tersandera hutang cina
138,"6. Pride (Yunani; \xe1\xbd\x99\xcf\x80\xce\xb5\xcf\x81\xce\xb7\xcf\x86\xce\xb1\xce\xbd\xce\xaf\xce\xb1-hyper\xc4\x93phania) keangkuhan/harga diri/kesombongan\ndikenal juga dengan sebutan hubris/vanity. harga diri yang tinggi dapat merubah manusia sombong, kesombongan membuat manusia terkutuk dimata tuhan.dan dapat membuat manusia mencintai dirinya sendiri-'",0,0,0,0,0,0,0,0,0,0,0,0,6 pride yunani xe1xbdx99xcfx80xcexb5xcfx81xcexb7xcfx86xcexb1xcexbdxcexafxcexb1 hyperxc4x93phania keangkuhan harga diri kesombongan dikenal sebutan hubris vanity harga mengubah manusia sombong kesombongan manusia terkutuk dimata tuhan dan manusia mencintai sendiri
139,"Aku bertanya tujuan pada hati\nLogikaku yg menjawab \nTapi hati tak tenang\nAku bertanya pada logika \nHatiku sedih \nKu cari jawaban dalam wasiat yg Beliau tinggalkan. \nDan aku mulai menjadi terasing dan asing di mata manusia. \nTak apa duhai diri, ada",0,0,0,0,0,0,0,0,0,0,0,0,tujuan hati logikaku hati tenang logika hatiku sedih ku cari wasiat beliau tinggalkan terasing asing mata manusia duhai diri
140,USER Tak hanya kurang bertaji nya kpk era ini...tapi era ini juga komitmen dlm pemberantasan korupsi tdk spt di era Pak sby....,1,0,0,1,0,0,0,0,1,0,1,0,bertaji nya komisi pemberantasan korupsi era ini tapi era komitmen pemberantasan korupsi surat pemberitahuan tahunan era sby
141,RT USER: Admin tolol di partai tolol\nPartai Tolol untuk orang Tolol',1,1,0,1,0,0,0,0,1,0,1,0,admin tolol partai tolol partai tolol orang tolol
142,"RT USER: Ayu Ting Ting Goyang Hot Dekat Raffi Ahmad, Nagita Slavina: Kampungan, Norak URL",0,1,0,0,0,0,0,0,0,0,0,0,ayu ting ting goyang hot raffi ahmad nagita slavina kampungan norak uniform resource locator
143,Video ttg TKA dibuat oleh Malaysia tapi mengutip pernyataan saya di USER,0,0,0,0,0,0,0,0,0,0,0,0,video tenaga kerja asing malaysia mengutip pernyataan
144,PPP: Jangan Buru-buru Tolak Wacana Pilkada LewatÂ DPRD,0,0,0,0,0,0,0,0,0,0,0,0,ppp buru buru tolak wacana pilihan kepala daerah lewat dewan perwakilan rakyat daerah
145,"Random pagi2 ada Bapak2 nyamperin ke meja kerja trus nanya ""pake bedak apa sih biar mukanya bersih, istri saya butek soalnya""\nIngin ku jawab pake air wudhu tapi ku Kristen.'",0,0,0,0,0,0,0,0,0,0,0,0,random pagi pagi menyamper meja kerja pake bedak sih biar mukanya bersih istri butek soalnya ku pakai air wudhu ku kristen
146,USER USER KO GUA KAMPRET',0,1,0,0,0,0,0,0,0,0,0,0,gue kampret
147,Memek lonte pengen disodok kontol gede',0,1,0,0,0,0,0,0,0,0,0,0,memek lonte disodok kontol gede
148,Jokowi aja yg mundur. USER tutup. URL,1,0,1,0,0,0,0,0,1,1,0,0,jokowi mundur tutup uniform resource locator
149,"USER Ngomong opo itu.mulut kok seperti banci...beli kaca dulu lihat dirimu,. Broo'",1,1,1,0,0,0,0,1,0,1,0,0,berbicara itu mulut banci beli kaca lihat dirimu broo
150,USER Ada amin rasis.\nAda amat dani\nAda ratna si paiiit.\nAda si onta.\nAda si lobang anus.\nJdi jngan takut wo wo..\nKehabisan obat penenang yh.',1,1,1,0,0,0,0,0,1,1,0,0,amin rasis dani ratna sih paiiit sih onta sih lobang anus takut oi wo kehabisan obat penenang yh
151,USER Tunggu komando IMAM BEJAT CABUL USER . TAIK BEER \xf0\x9f\x8d\xba\n\nApe2 bawa ULAMA...\nDASAR Banj SEMPAK',1,1,1,0,0,0,0,1,0,1,0,0,tunggu komando imam bejat cabul tai bir xf0x9fx8dxba bawa ulama dasar banj sempak
152,Kabinet berantakan \nPemecah belah persatuan hanya ad di rezim ini',1,0,0,1,0,0,0,0,1,0,1,0,kabinet berantakan pemecah belah persatuan rezim ini
153,"dih! Ngaku lebih pinter dr orang politik, NGACA DULU WOYY tampang loe aja k\xc3\xa6k orang BEGO!!! USER ckakakakak'",1,1,1,0,0,0,1,0,0,1,0,0,dih mengakui pintar orang politik mengaca oi tampang kxc3xa6k orang bego ckakakakak
154,"#PDIPerjuanganMenang Dengan menekan perusahaan tambang dgn target proyek yang impossible, lalu dilelang murah pada antek Cina. NTB contoh kasus. PDIP mau menang? Dasar bajingan'",1,1,0,1,0,0,0,0,1,0,1,0,menekan perusahaan tambang target proyek impossible dilelang murah antek cina ntb contoh kasus partai demokrasi indonesia perjuangan menang dasar bajingan
155,USER USER ga caya sama mulut buaya mu bwang',1,1,1,0,0,0,0,0,1,1,0,0,percaya mulut buaya mu bwang
156,"2019, jika SBY + PRABOWO menyatu melawan MEGA + JOKOWI , maka peristiwa 2004 akan terulang dimana PDIP yg Incumbent dikalahkan mutlak oleh SBY. ; ; Tp jk JKW+MEGA+SBY melawan PRABOWO, mk Pilpres selesai sudah. ; ; Jk 3 Poros di Pilpres, mk salah satu Lawan",0,0,0,0,0,0,0,0,0,0,0,0,2019 susilo bambang yudhoyono prabowo menyatu melawan mega jokowi peristiwa 2004 terulang dimana partai demokrasi indonesia perjuangan incumbent dikalahkan mutlak sby jkw mega sby melawan prabowo mk pemilihan presiden selesai sudah 3 poros pilpres mk salah lawan
157,RT USER USER Jangan kayak BANCI KALENG kamu GATOT sering buat Gaduh gentleman lah MUNDUR siap bersaing di pemilihan presidens 2019 melawan Jokowi,1,1,1,0,0,0,0,1,0,1,0,0,kayak banci kaleng gatot gaduh gentleman mundur bersaing pemilihan presiden 2019 melawan jokowi
158,bebal...,0,0,0,0,0,0,0,0,0,0,0,0,bebal
159,"5. Yang terakhir karena Indonesia negara dengan populasi muslim terbesar di dunia, yang mana Islam saat ini merupakan musuh barat &amp; Komunis karena dapat menghambat agenda dan kepentingan mereka.(Obviously)'",0,0,0,0,0,0,0,0,0,0,0,0,5 indonesia negara populasi muslim terbesar dunia islam musuh barat amp komunis menghambat agenda kepentingan mereka obviously
160,USER USER umuh &gt; persib\npersib kunyuk!!!!\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0,umuh gt persib persib kunyuk xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82
161,USER USER Buat film muslim pilih ahok mati nggak di sholatin......; dijamin laris ......,1,0,1,0,0,0,0,0,1,1,0,0,film muslim pilih ahok mati sholatin dijamin laris
162,"tapi banu banu Yahudi itu tentu beda dgn banu banu Kristen Syriac. salah satu perbedaan ad banu Yahudi tetep pake ""eloah/ elohim/ yahwe/"" sedangkan Syriac sudah pake ""alah/ allah""'",0,0,0,0,0,0,0,0,0,0,0,0,banu banu yahudi beda banu banu kristen syriac salah perbedaan banu yahudi pakai eloah elohim yahwe suriah pakai alah allah
163,USER Eh kenapa muka merah2 tu? Tak dpt cendol ke? Bukan la setan cuaca skrg ni panas.',0,1,0,0,0,0,0,0,0,0,0,0,eh muka merah merah tu cendol ke setan cuaca nih panas
164,Pemberitaan saracen diframing katak seakan tim prabowo dan anies-sandi. Seberulnya itu media menumpahkan sakit hati katak dan cebong. *Ehe,1,1,0,1,0,0,0,0,1,0,1,0,pemberitaan saracen diframing katak seakan tim prabowo anies sandi media menumpahkan sakit hati katak cebong ehe
165,"Giat Bhabinkamtibmas Brigpol Mbs Sihombing pd hari ini, Rabu 11 April 2018 melaks sambang desa dan tatap muka sekaligus monitoring Kamtibmas menuju Pilkada 2018 di Desa Lobusiregar I, tepatnya dirumah Rudi Panjaitan, Helman Siahaan dan Hotman Siahaan",0,0,0,0,0,0,0,0,0,0,0,0,giat bhayangkara pembina keamanan ketertiban masyarakat brigadir polisi manajemen berbasis sekolah sihombing ini rabu 11 april 2018 melaksanakan sambang desa tatap muka memantau keamanan ketertiban masyarakat pilihan kepala daerah 2018 desa lobusiregar  tepatnya rumah rudi panjaitan helman siahaan hotman siahaan
166,Syg bgt ya ngeliat perempuan kyk gini... Gak ada status apa2 tp udah nemplok sm laki-laki sana sini. Haduh....\nNagita Slavina Blak-blakan Sebut Ayu Ting Ting Kampungan \xe2\x80\x93 VIVA URL,0,1,0,0,0,0,0,0,0,0,0,0,sayang banget ya perempuan kayak gini status menempel laki laki sini haduh nagita slavina blak blakan ayu ting ting kampungan xe2x80x93 viva uniform resource locator
167,USER Jgn lupa juga kang.... Umat katolik dan minorutas lainnya diperhatika. Gubernur untuk semua golongan bukan satu golongan.',0,0,0,0,0,0,0,0,0,0,0,0,lupa kang umat katolik minoritas diperhatika gubernur golongan golongan
168,USER USER USER USER Kan ane bukan cebong udeh dibilangin dari maren masih ngeyel\nSitu maksa ane jadi cebong?',1,1,1,0,0,0,0,0,1,1,0,0,cebong dibilangi kemarin mengeyel situ memaksa cebong
169,"USER Kelemahan gerindra itu ada di orang ini,...Prabowo turun elektabilitasnya karena CONGOR fadlizon spt DURNO'",1,1,1,0,0,0,0,0,1,1,0,0,kelemahan gerindra orang ini prabowo turun elektabilitasnya congor fadli zon surat pemberitahuan tahunan durno
170,"Selamat Hari Kartini, setiap kali selalu dirayakan, lalu apa maknanya kali ini ð?¤?",0,0,0,0,0,0,0,0,0,0,0,0,selamat kartini kali dirayakan maknanya kali
171,"Foto memang bisu ,tpi memiliki banyak arti yg sush diartikan,sma seperti kamu susah diartikan,mau putus atau lanjut ?'",0,0,0,0,0,0,0,0,0,0,0,0,foto bisu tpi memiliki arti susah diartikan sma susah diartikan mau putus
172,USER wakakakaka aku sudah mengalaminya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 tetiba muncul grub wa a.n Bani Abd Hadi a.k.a mbahku dan seketika aku mek kenal beberapa orang saja \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\,0,0,0,0,0,0,0,0,0,0,0,0,wkwk mengalaminya xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 muncul grub wa   bani abdi hadi    mbahku mek kenal orang xf0x9fxa4xa3xf0x9fxa4xa3xf0x9fxa4
173,"abam pres badar n nuqaba pling boekkkð???, dia ni hebat dlm bidang agama, x tkut nk tgur member sndiri, n selalu wat lawak hambar (yg pling aku ingt smpai skrg lawak dia klau org ckp jom gerak skrg dia akn gerakkn badan dia yg chubby tu)ð???,",0,0,0,0,0,0,0,0,0,0,0,0,ayah pres badar nuqaba boekkk nih hebat bidang agama  takut natural killer tegur member sndiri lawak hambar yg lawak orang jom gerak gerakan badan chubby tu
174,â??Seorang anak Pekan telah mengilhamkan Dasar Ekonomi Baru (DEB) dan menjadi penggerak utama kepada kemajuan ekonomi luar bandar. Beliau adalah Allahyarham Tun Abdul Razakâ?? - DS USER #MalaysiaMemilih #HogohUndi,0,0,0,0,0,0,0,0,0,0,0,0,seorang anak pekan mengilhamkan dasar ekonomi deb penggerak utama kemajuan ekonomi bandar beliau allah ya rahman tun abdul razak ds
175,"USER USER Hahaha sialaaan nih si USER,; ; ternyata klo lg laper, ; presiden juga mau disikat sama doið???ð??½; ;",0,0,0,0,0,0,0,0,0,0,0,0,haha sialaaan nih sih laper presiden disikat doi
176,"USER USER USER mau menasehati kali supaya ga ugal2an nih rezim.. eh tapi ini negeri sdh keburu ancor..nah skrg saja ekonomi morat marit,, kacaoooooo!!'",1,0,1,0,0,0,0,0,1,1,0,0,menasihati kali ugal ugalan nih rezim eh negeri keburu ancor nah ekonomi moral marit kacaoooooo
177,"USER aelaah silit kebeler,. ngapa dikasianin,., org makin sayang saya pak,.,\nsetelah kasus sosmed gw baru sadar bbrapa hal di seitansai kemarin.,.\ntar gw ceritain,., duuuhhh,. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85'",0,1,0,0,0,0,0,0,0,0,0,0,alah silit kebeler dikasianin orang sayang pak media sosial gue sadar instansi kemarin tar gue ceritain duuuhhh xf0x9fxa4xa3xf0x9fxa4xa3xf0x9fx98x85
178,"USER iya, tdi cacad'",0,0,0,0,0,0,0,0,0,0,0,0,iya cacad
179,"USER tahun 2019 Rakyat makan ASPAL dan BETON; ini adalah solusi jitu mengurangi kemiskinan; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #",1,1,0,1,0,0,0,0,1,0,1,0,2019 rakyat makan aspal beton solusi jitu mengurangi kemiskinan keahlian cebong 1 tukang tipu cebong gitu goblok ketulungan plonga plongo mengakibatkan optimisme berlebihan
180,"USER Aku pernah sempat baca ttg Harun Yahya ini yg 'membelot' ke kubu Yahudi dgn Freemasonry nya...kdg suka ga percaya...""",0,0,0,0,0,0,0,0,0,0,0,0,baca harun yahya membelot kubu yahudi freemason nya kdg suka percaya
181,Kita Maju Bersama Ulama ; Kita Bergerak Bersama Semua Tokoh Agama untuk Indonesia; #NderekGusMus,0,0,0,0,0,0,0,0,0,0,0,0,maju ulama bergerak tokoh agama indonesia
182,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0,
183,"#MukidiKepedean ; Pertanyaan mudah ya..; Dijawab yg keras , tapi Saya minta dijawab yg keras , siapa nama Saya ?",0,0,0,0,0,0,0,0,0,0,0,0,mudah ya keras keras nama
184,USER Kemarin di hujat sekarang mengharap dasar para bani kamprey',1,1,0,1,0,0,0,0,1,0,1,0,kemarin hujat mengharap dasar bani kamprey
185,"USER Penjelasan sy bukan FITNAH, silahkan DIBANTAH USER Apollinaris Darmawan Sebut Al-Quran Kitab Sampah",1,1,0,1,1,0,0,0,0,0,1,0,penjelasan fitnah silakan dibantah apollinaris darmawan al quran kitab sampah
186,"Monyet aja koloe dbilang saudra sma elo pasti ogah, hdupmu kok gini amat ya.. Toe Hati apa comberan? USER'",1,1,1,0,0,0,0,0,1,1,0,0,monyet koloe dibilang saudara ogah hidupmu ya hati comberan
187,Body Lufra/ scrub dg bhn dasar lidah buaya utk mlembabkn kulit &amp; lbh bcahaya info: 087812026394 #BMI',0,0,0,0,0,0,0,0,0,0,0,0,body lufra scrub bahan dasar lidah buaya melembabkan kulit amp bercahaya info 087812026394
188,USER Tak punya cacat di masa lalu krn blum bermasa lalu',0,0,0,0,0,0,0,0,0,0,0,0,cacat bermasa lalu
189,USER USER jangan2 penganut bumi datar juga? \xf0\x9f\x98\x9d\nsoalnya teori bumi bulat kan dari orang asing yg notabane musuh mereka.',0,0,0,0,0,0,0,0,0,0,0,0,penganut bumi datar juga xf0x9fx98x9d teori bumi bulat orang asing notabene musuh mereka
190,"Becak Warga Binjai Hendak Disita karena Gunakan Tenda Bertuliskan #2019GantiPresiden, PKS MERADANG; ; Bukti pemerintah panik dan takut?; ;",1,0,0,1,0,0,0,0,1,0,1,0,becak warga binjai disita tenda bertuliskan partai keadilan sejahtera meradang bukti pemerintah panik takut
191,lebih baik jokowi mundur..,1,0,1,0,0,0,0,0,1,1,0,0,jokowi mundur
192,Munas Alim Ulama PPP di semarang. menghasilkan lima rekomendasi syarat dan kriteria-kriteria bagi Calon Wakil Presiden yang akan mendampingi Bpk Jokowi di 2019 mendatang. #Romahurmuziy,0,0,0,0,0,0,0,0,0,0,0,0,musyawarah nasional alim ulama ppp semarang menghasilkan rekomendasi syarat kriteria kriteria calon wakil presiden mendampingi jokowi 2019 mendatang
193,USER Luar biasa pencerahan nya.. Saya merasa gagal sebagai anak ekonomi.. Wkwk,0,0,0,0,0,0,0,0,0,0,0,0,pencerahan nya gagal anak ekonomi wkwk
194,"USER USER USER USER Kafan berasal dari budaya yahudi, kenapa umat Islam mengklaim ?'",0,0,0,0,0,0,0,0,0,0,0,0,kafan berasal budaya yahudi umat islam mengklaim
195,Oleh rezim skrg atas kendali Negara Cina Komunis yg mjd patron tunggal rezim anti islam ( Jokowi ),1,0,0,1,1,1,0,0,0,0,1,0,rezim kendali negara cina komunis patron tunggal rezim anti islam jokowi
196,USER USER itu tanda nya mau pilkada n pilpres,0,0,0,0,0,0,0,0,0,0,0,0,tanda nya pilihan kepala daerah pemilihan presiden
197,Misi4: Membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya Jawa Barat yang luhur #No3JabarAsyik #Asyikm3nang,0,0,0,0,0,0,0,0,0,0,0,0,misi4 membangun masyarakat gotong royong toleran harmoni selaras nilai budaya jawa barat luhur
198,Ketabahan pasangan En Taufiq dan Puan Nurliyana yang wajar dicontohi.. jom kita beri sumbangan untuk meringankan beban pasangan ini... come on twitter do your things! ; ; BSN - 0510541000096745 ; Bank Islam - 05058020145124 ; (Nurliyana bte Abdul Raziff) ;,0,0,0,0,0,0,0,0,0,0,0,0,ketabahan pasangan taufik puan nurliyana wajar dicontohi jom sumbangan meringankan beban pasangan ini come on twitter do your things badan standarisasi nasional 0510541000096745 bank islam 05058020145124 nurliyana bosan abdul raziff
199,"USER Apaansi tai baru gt doang belagunya udah selangit. Ga inget ada karma? Ntar bbrp taun lagi kalo idol lu flop, gua ketawa paling keras.'",1,1,1,0,0,0,0,0,1,1,0,0,sih tai doang belaganya selangit karma idol flop gue tertawa keras
200,USER USER celeng kgn gw y',0,1,0,0,0,0,0,0,0,0,0,0,celeng kangen gue 
201,"#TerangiNegeri dengan budaya , yuk pada visit ke purwokerto ,mumpung Ada even rakyat.; .; #purwokerto; #extravaganzabanyumas",0,0,0,0,0,0,0,0,0,0,0,0,budaya yuk mengunjungi purwokerto mumpung even rakyat
202,"Presiden itu punya dana taktis, dia bisa menggunakan untuk kepentingan rakyatnya di luar program2 pemerintah yang sudah ada. Soal program banyak sekali: ada pembangunan infrastruktur, KIP, KIS, Sertifikat tanah, perhutanan sosial, BBM 1 harga, padat karya,",0,0,0,0,0,0,0,0,0,0,0,0,presiden dana taktis kepentingan rakyatnya program program pemerintah ada program sekali pembangunan infrastruktur kip kis sertifikat tanah perhutanan sosial bahan bakar minyak 1 harga padat karya
